1;58.763192;45.431157;
2;58.412824;46.077394;
3;56.333911;44.847901;
4;58.985214;46.332683;
5;58.953194;46.509464;
6;58.916646;44.745952;
7;58.22656;46.981879;
8;58.654335;46.926022;
9;58.287918;46.01107;
10;56.88358;46.093643;
11;57.690797;45.722737;
12;57.005527;45.045808;
13;58.699223;46.996956;
14;56.914345;46.796462;
15;56.208983;45.696097;
16;56.488538;45.506444;
17;58.556975;44.793919;
18;57.524224;44.979864;
19;57.80647;45.705357;
20;56.206781;46.237759;
21;57.917077;45.119054;
22;58.867035;46.270369;
23;56.248421;44.905191;
24;58.056776;44.537317;
25;57.493253;44.248913;
26;56.937536;46.897059;
27;56.38875;45.288153;
28;58.995978;46.381193;
29;56.705034;45.908576;
30;58.767807;45.425374;
31;57.969372;46.281722;
32;58.007389;44.809025;
33;58.300443;45.606273;
34;56.195645;46.427847;
35;58.125963;44.58564;
36;56.717959;44.519382;
37;58.412937;45.406767;
38;58.08865;46.428026;
39;58.289387;46.328794;
40;58.581238;45.983455;
41;58.584112;44.404127;
42;57.644909;45.870496;
43;58.844274;44.628318;
44;57.973264;44.950284;
45;57.51546;44.421687;
46;58.824557;45.908059;
47;56.177895;46.378892;
48;58.631935;45.222831;
49;58.354013;46.186367;
50;57.691158;45.533772;
51;57.075813;45.930904;
52;58.061859;44.71962;
53;57.950039;45.553117;
54;58.597162;46.582854;
55;56.59444;44.575914;
56;58.782245;44.442645;
57;58.843038;44.698902;
58;58.952865;44.186118;
59;56.483715;45.384525;
60;58.91239;44.989827;
61;57.110473;46.642242;
62;58.508297;45.650924;
63;57.245457;46.638221;
64;58.160272;44.394416;
65;57.323878;45.756269;
66;58.338376;44.402997;
67;56.757991;44.862594;
68;57.196168;44.644724;
69;57.870956;45.456513;
70;58.867871;46.570874;
71;58.623209;46.618559;
72;58.483244;45.513992;
73;57.788621;46.477685;
74;56.911492;44.67684;
75;56.951584;44.816499;
76;56.43102;45.141888;
77;56.886411;45.353781;
78;57.259926;45.604371;
79;58.208539;45.888133;
80;57.940155;45.998945;
81;57.508342;45.587776;
82;56.468449;44.228696;
83;58.769087;44.149393;
84;56.422576;46.60563;
85;56.942098;46.66593;
86;56.391611;45.997409;
87;58.121083;45.459223;
88;56.38324;45.402412;
89;58.283012;46.863952;
90;56.745496;46.862748;
91;57.004048;45.261276;
92;57.590301;44.086413;
93;57.856182;46.710092;
94;57.96239;46.279852;
95;57.481496;45.256542;
96;58.75628;45.308387;
97;58.484962;45.90242;
98;56.312837;44.263538;
99;57.348208;44.748949;
100;56.330566;46.425035;
101;56.153678;45.331668;
102;56.912073;45.128082;
103;57.7617;46.881172;
104;56.246083;46.72746;
105;58.745142;45.042247;
106;58.72251;45.491218;
107;57.088988;44.583853;
108;56.612441;44.873987;
109;57.820183;46.3327;
110;58.011847;45.76273;
111;58.176431;46.5322;
112;58.593115;44.098359;
113;57.611946;46.190002;
114;57.505239;46.2387;
115;57.629469;46.415356;
116;56.403947;46.984478;
117;56.236387;45.76001;
118;58.258376;46.709247;
119;58.962654;46.246958;
120;56.570938;46.635743;
121;58.571119;44.282949;
122;58.982003;45.082733;
123;58.573727;44.017792;
124;56.647738;46.02898;
125;57.719189;46.789527;
126;58.917711;45.510367;
127;57.311011;46.382829;
128;57.843835;44.104902;
129;57.092172;44.890765;
130;58.477749;44.144044;
131;57.569597;46.81788;
132;57.219932;45.381635;
133;57.809337;46.829618;
134;56.468492;44.538577;
135;57.053696;46.728064;
136;56.814136;44.303054;
137;57.144692;46.358123;
138;58.129505;44.99041;
139;58.456427;45.903774;
140;58.458348;44.384164;
141;57.083065;45.415825;
142;57.845751;45.396207;
143;56.9744;46.000557;
144;57.879166;44.788634;
145;56.52965;45.730293;
146;57.977795;45.846161;
147;57.558298;45.850525;
148;56.248413;46.690177;
149;56.91671;44.65255;
150;58.664274;44.511983;
151;56.68068;44.739138;
152;57.732935;46.099365;
153;57.570523;45.356102;
154;58.40089;45.527769;
155;56.537512;46.458836;
156;56.12025;45.591898;
157;58.473813;45.188284;
158;57.549692;44.382725;
159;56.834237;44.182309;
160;57.54671;45.523755;
161;58.564244;46.215132;
162;56.416769;46.739597;
163;58.875379;45.265202;
164;57.665606;45.939278;
165;58.008028;46.581366;
166;58.873376;45.748696;
167;56.655824;45.037542;
168;57.608657;45.143565;
169;58.934993;46.980963;
170;58.982538;45.000747;
171;58.527852;44.412277;
172;57.673203;45.398061;
173;57.602615;44.331961;
174;58.995692;44.924724;
175;56.273714;44.10297;
176;58.639618;45.344601;
177;58.967555;45.624772;
178;57.495801;44.048304;
179;56.174635;46.136481;
180;57.955524;45.929877;
181;56.947868;46.851424;
182;56.36856;46.317781;
183;58.371722;45.699492;
184;56.654284;45.677384;
185;57.836718;46.98529;
186;56.870272;46.839239;
187;56.835896;44.578434;
188;57.242006;46.202002;
189;56.92558;46.496022;
190;58.828426;46.548427;
191;57.6508;44.132955;
192;57.717567;44.866863;
193;56.332707;46.13308;
194;58.506861;44.832253;
195;57.626845;46.712474;
196;58.88509;46.036413;
197;58.859742;44.694344;
198;56.922626;45.042797;
199;58.333668;45.214602;
200;57.395252;44.578904;
201;57.991502;45.7751;
202;58.587436;45.211065;
203;58.52573;44.389956;
204;57.137019;44.801056;
205;57.976029;46.146661;
206;57.233298;45.739078;
207;58.281389;44.411091;
208;57.350182;44.4071;
209;56.162747;44.551188;
210;56.426646;46.066118;
211;57.605182;45.878402;
212;57.298359;45.23585;
213;58.124515;46.539742;
214;57.940022;44.423528;
215;58.677547;45.425737;
216;58.562697;44.851617;
217;58.497557;45.726229;
218;57.222859;46.188537;
219;58.65736;44.852292;
220;57.97289;44.780355;
221;58.144219;45.075746;
222;58.030811;45.816707;
223;56.154028;45.430631;
224;57.712754;44.792538;
225;58.131127;45.137284;
226;57.357779;46.298025;
227;56.15482;46.162654;
228;56.284373;46.543994;
229;58.603519;45.719426;
230;57.66042;46.963873;
231;56.743495;46.681107;
232;57.569363;45.799968;
233;56.268974;46.891805;
234;57.874856;44.850569;
235;57.282293;46.943055;
236;56.157099;45.853018;
237;56.099778;44.126641;
238;58.167081;45.792414;
239;57.212228;44.286773;
240;56.307683;46.759715;
241;58.740812;45.449673;
242;56.996993;45.177445;
243;56.270394;44.871168;
244;56.67976;45.351111;
245;56.531855;45.134758;
246;58.69207;44.835706;
247;58.213305;46.706564;
248;56.013585;46.571007;
249;58.066911;45.624082;
250;57.024568;45.484284;
251;56.086789;46.979502;
252;58.006149;46.689278;
253;56.786669;45.973213;
254;56.436491;45.118994;
255;57.368343;44.546758;
256;58.788023;46.105958;
257;56.092909;44.907474;
258;56.185169;45.828623;
259;58.692226;44.639208;
260;58.460615;44.524099;
261;58.667664;44.067203;
262;57.038943;45.37071;
263;57.397423;45.846507;
264;56.187759;46.866879;
265;56.730311;44.196815;
266;58.22153;46.206516;
267;58.003139;45.274529;
268;56.137772;44.664709;
269;56.513971;46.662919;
270;57.084851;45.422071;
271;58.757034;45.78147;
272;57.969315;45.4297;
273;56.085195;44.300769;
274;58.359251;46.546247;
275;57.900938;44.23656;
276;57.89093;45.954868;
277;58.658493;46.952056;
278;56.067095;44.794375;
279;56.319875;45.290451;
280;57.193078;44.148508;
281;58.066877;46.982722;
282;56.698578;44.74738;
283;58.890439;44.010964;
284;58.584583;44.738117;
285;57.619169;44.21308;
286;58.707263;45.76631;
287;56.501396;45.078899;
288;57.037327;45.68618;
289;58.26709;44.008377;
290;56.054773;45.133722;
291;58.599551;46.727575;
292;57.138486;45.906558;
293;58.085441;45.717167;
294;58.933559;44.491228;
295;56.202956;46.887102;
296;57.996195;46.43195;
297;57.271585;45.412588;
298;58.84588;44.044257;
299;58.448837;44.669827;
300;56.605581;45.092177;
301;56.196001;44.455597;
302;56.963932;44.651961;
303;58.359381;44.891094;
304;56.397176;46.691255;
305;57.515071;46.290184;
306;56.497867;45.73534;
307;58.519077;45.400273;
308;58.678579;44.774685;
309;58.661859;46.537928;
310;58.860641;44.293329;
311;57.656043;46.459747;
312;57.607795;46.513398;
313;58.130532;44.614532;
314;57.067406;44.029137;
315;57.48473;44.286352;
316;58.250365;45.028814;
317;56.488627;44.934857;
318;58.137582;44.734103;
319;57.398551;44.831712;
320;56.171448;46.050051;
321;57.005238;46.583826;
322;56.96645;46.014322;
323;56.586496;45.050283;
324;58.524477;46.583576;
325;57.813114;46.344904;
326;57.513453;45.909454;
327;56.748526;46.943313;
328;57.749998;45.911925;
329;56.846153;45.319286;
330;58.012165;45.320189;
331;56.831258;46.353778;
332;57.621199;44.533517;
333;57.225266;44.600995;
334;58.508843;46.272231;
335;56.394734;45.197602;
336;58.339701;44.455541;
337;56.881249;45.51664;
338;56.006708;45.762205;
339;58.869317;45.002577;
340;57.339523;45.054108;
341;57.738886;46.107003;
342;56.191595;46.408803;
343;56.818133;46.788578;
344;58.61441;44.693988;
345;57.397588;46.351832;
346;57.187871;45.528506;
347;58.041567;44.820369;
348;57.887786;46.125671;
349;57.165071;45.946873;
350;57.448136;45.177452;
351;57.962291;46.534802;
352;57.620793;45.052685;
353;57.735051;44.343798;
354;58.809286;45.791567;
355;56.163988;45.066229;
356;57.438512;46.28163;
357;57.887818;45.836003;
358;57.030254;45.267232;
359;58.069567;46.125492;
360;57.530815;44.500031;
361;56.163137;45.607938;
362;56.496284;45.406534;
363;58.799907;45.890561;
364;58.031168;45.987272;
365;58.740815;44.549891;
366;57.513162;44.399469;
367;58.736304;45.928577;
368;56.934022;44.500508;
369;56.939323;45.258076;
370;57.315717;46.416446;
371;57.532511;46.13314;
372;57.514369;44.469564;
373;56.039785;46.038626;
374;58.109262;46.530539;
375;57.611805;45.584201;
376;56.335963;46.421573;
377;57.234241;45.913786;
378;56.604075;46.252396;
379;58.074228;45.950617;
380;56.730889;44.158752;
381;56.602113;44.057504;
382;56.684716;44.364274;
383;57.895798;44.759675;
384;58.056205;44.16228;
385;58.573809;46.422523;
386;57.219067;46.575383;
387;58.639285;45.772339;
388;56.410446;46.882639;
389;57.55033;46.63979;
390;56.509036;45.477739;
391;58.129332;46.000276;
392;58.715557;45.111673;
393;57.647541;44.88615;
394;56.657192;45.062102;
395;56.080437;45.235856;
396;58.653265;46.169553;
397;57.957708;46.483748;
398;56.576833;45.298538;
399;58.160726;44.794089;
400;56.982665;44.603087;
401;58.297199;46.937316;
402;58.601024;46.573425;
403;58.583055;46.468238;
404;58.977393;46.277619;
405;58.937273;46.634856;
406;58.821372;45.979576;
407;58.445146;44.715089;
408;58.996154;44.839683;
409;58.527376;44.769464;
410;56.018371;44.937627;
411;56.347416;45.044209;
412;56.726574;45.251451;
413;57.912126;44.46513;
414;57.300888;44.026524;
415;57.223803;45.192131;
416;56.812127;46.480956;
417;57.170246;46.338112;
418;58.498022;45.372722;
419;58.760669;44.100759;
420;58.069314;46.566935;
421;58.509786;44.66968;
422;58.747556;45.874058;
423;58.307312;45.097887;
424;58.13867;45.724546;
425;57.757814;46.191793;
426;57.336708;45.203161;
427;58.332086;46.817333;
428;57.345891;46.835567;
429;58.952587;46.788395;
430;56.716241;45.109182;
431;58.788457;46.007547;
432;56.026837;44.014807;
433;57.286829;44.300694;
434;57.253894;46.538994;
435;57.732126;46.75059;
436;56.458426;45.104354;
437;57.905929;44.46516;
438;57.434598;44.858296;
439;58.857016;45.999657;
440;56.365852;45.630956;
441;58.262552;44.286523;
442;57.422151;45.267865;
443;58.340919;44.128059;
444;57.850445;45.431435;
445;56.28465;45.345947;
446;57.066855;46.387808;
